,17,로터리,일반,A,KA180,0,0,S,K,400,300,180,1435,482,,,#VALUE!,,,,,
,18,로터리,일반,A,KA180,0,0,S,K,400,250,200,1335,452,,,#VALUE!,,,,,
,19,로터리,일반,A,KA180,0,0,S,K,400,310,210,1455,522,,,#VALUE!,,,,,
,20,로터리,일반,BA,KA180,S,S,S,K,400,400,300,1635,704,,,#VALUE!,,,,,
,21,로터리,일반,A,KA180,0,0,S,K,400,310,310,1455,622,,,#VALUE!,,,,,
,22,로터리,일반,B,KA180,S,0,0,K,400,270,320,1375,592,,,#VALUE!,,,,,
,23,로터리,일반,B,KA180,S,0,0,K,380,270,80,1335,352,,,#VALUE!,,,,,
,24,로터리,일반,B,KA180,S,0,0,K,380,280,120,1355,402,,,#VALUE!,,,,,
,25,로터리,일반,B,KA180,S,0,0,K,380,280,140,1355,422,,,#VALUE!,,,,,
,26,로터리,일반,B,KA180,S,0,0,K,380,270,200,1335,472,,,#VALUE!,,,,,
,27,로터리,일반,B,KA180,S,0,0,K,370,250,150,1275,402,,,#VALUE!,,,,,
,28,로터리,일반,B,KA180,S,0,0,K,370,250,250,1275,502,,,#VALUE!,,,,,
,29,로터리,일반,B,KA180,S,0,0,K,360,300,210,1355,512,,,#VALUE!,,,,,
,30,로터리,일반,B,KA180,S,0,0,K,360,240,230,1235,472,,,#VALUE!,,,,,
,31,로터리,일반,B,KA180,S,0,0,K,360,300,240,1355,542,,,#VALUE!,,,,,
,32,로터리,일반,B,KA180,S,0,0,K,350,270,120,1275,392,,,#VALUE!,,,,,
,33,로터리,일반,B,KA180,S,0,0,K,350,300,120,1335,422,,,#VALUE!,,,,,
,34,로터리,일반,B,KA180,S,0,0,K,350,230,150,1195,382,,,#VALUE!,,,,,
,35,로터리,일반,B,KA180,S,0,0,K,350,300,150,1335,452,,,#VALUE!,,,,,
,36,로터리,일반,B,KA180,S,0,0,K,350,270,180,1275,452,,,#VALUE!,,,,,
,37,로터리,일반,B,KA180,S,0,0,K,350,270,250,1275,522,,,#VALUE!,,,,,
,38,로터리,일반,B,KA180,S,0,0,K,350,300,300,1335,602,,,#VALUE!,,,,,
,39,로터리,일반,B,KA180,S,0,0,K,350,350,350,1435,702,,,#VALUE!,,,,,
,40,로터리,일반,B,KA180,S,0,0,K,340,260,100,1235,362,,,#VALUE!,,,,,
,41,로터리,일반,B,KA180,S,0,0,K,340,170,110,1055,282,,,#VALUE!,,,,,
,42,로터리,일반,B,KA180,S,0,0,K,340,210,130,1135,342,,,#VALUE!,,,,,
,43,로터리,일반,B,KA180,S,0,0,K,340,260,130,1235,392,,,#VALUE!,,,,,
,44,로터리,일반,B,KA180,S,0,0,K,340,260,200,1235,462,,,#VALUE!,,,,,
,45,로터리,일반,B,KA180,S,0,0,K,330,220,120,1135,342,,,#VALUE!,,,,,
,46,로터리,일반,B,KA180,S,0,0,K,330,220,160,1135,382,,,#VALUE!,,,,,
,47,로터리,일반,B,KA180,S,0,0,K,320,240,80,1155,322,,,#VALUE!,,,,,
,48,로터리,일반,B,KA180,S,0,0,K,320,220,150,1115,372,,,#VALUE!,,,,,
,49,로터리,일반,B,KA180,S,0,0,K,320,240,200,1155,442,,,#VALUE!,,,,,
,50,로터리,일반,B,KA180,S,0,0,K,310,220,100,1095,322,,,#VALUE!,,,,,
,51,로터리,일반,B,KA180,S,0,0,K,310,220,250,1095,472,,,#VALUE!,,,,,
,52,로터리,일반,B,KA180,S,0,0,K,300,280,100,1195,382,,,#VALUE!,,,,,
,53,로터리,일반,B,KA180,S,0,0,K,300,200,120,1035,322,,,#VALUE!,,,,,
,54,로터리,일반,B,KA180,S,0,0,K,300,300,140,1235,442,,,#VALUE!,,,,,
,55,로터리,일반,B,KA180,S,0,0,K,300,250,150,1135,402,,,#VALUE!,,,,,
,56,로터리,일반,B,KA180,S,0,0,K,300,250,200,1135,452,,,#VALUE!,,,,,
,57,로터리,일반,B,KA180,S,0,0,K,290,210,130,1035,342,,,#VALUE!,,,,,
,58,로터리,일반,B,KA180,S,0,0,K,280,180,120,955,302,,,#VALUE!,,,,,
,59,로터리,일반,B,KA180,S,0,0,K,280,220,150,1035,372,,,#VALUE!,,,,,
,60,로터리,일반,B,KA180,S,0,0,K,280,200,200,995,402,,,#VALUE!,,,,,
,61,로터리,일반,B,KA180,S,0,0,K,270,200,120,975,322,,,#VALUE!,,,,,
,62,로터리,일반,B,KA180,S,0,0,K,270,270,170,1115,442,,,#VALUE!,,,,,
,63,로터리,일반,B,KA180,S,0,0,K,270,200,180,975,382,,,#VALUE!,,,,,
,64,로터리,일반,B,KA180,S,0,0,K,260,180,135,915,317,,,#VALUE!,,,,,
,65,로터리,일반,B,KA180,S,0,0,K,260,160,140,875,302,,,#VALUE!,,,,,
,66,로터리,일반,B,KA180,S,0,0,K,260,180,150,915,332,,,#VALUE!,,,,,
,67,로터리,일반,B,KA180,S,0,0,K,260,200,160,955,362,,,#VALUE!,,,,,
,68,로터리,일반,B,KA180,S,0,0,K,250,200,100,935,302,,,#VALUE!,,,,,
,69,로터리,일반,B,KA180,S,0,0,K,250,210,120,955,332,,,#VALUE!,,,,,
,70,로터리,일반,B,KA180,S,0,0,K,250,170,150,875,322,,,#VALUE!,,,,,
,71,로터리,일반,B,KA180,S,0,0,K,250,200,150,935,352,,,#VALUE!,,,,,
,72,로터리,일반,B,KA180,S,0,0,K,240,200,120,915,322,,,#VALUE!,,,,,
,73,로터리,일반,B,KA180,S,0,0,K,230,170,110,835,282,,,#VALUE!,,,,,
,74,로터리,일반,B,KA180,S,0,0,K,230,200,180,895,382,,,#VALUE!,,,,,
,75,로터리,일반,B,KA180,S,0,0,K,220,160,140,795,302,,,#VALUE!,,,,,
,76,로터리,일반,B,KA180,S,0,0,K,210,175,110,805,287,,,#VALUE!,,,,,
,77,로터리,일반,B,KA180,S,0,0,K,200,180,120,795,302,,,#VALUE!,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,#VALUE!,,,,,,,,,
,,,,,,,,,,,,,35,,,,,,,,,
,,,,,,,,,,,,,35,,,,,,,,,
,,,,,,,,,,,,,35,,,,,,,,,
